1669;Lessoc;Suisse;
1670;Ursy;Suisse;
1670;Bionnens;Suisse;
1670;Esmonts;Suisse;
1673;Auboranges;Suisse;
1673;Ecublens FR;Suisse;
1673;Rue;Suisse;
1673;Promasens;Suisse;
1673;Gillarens;Suisse;
1674;Vuarmarens;Suisse;
1674;Montet (Glâne);Suisse;
1674;Morlens;Suisse;
1675;Vauderens;Suisse;
1675;Blessens;Suisse;
1675;Mossel;Suisse;
1676;Chavannes-Forts;Suisse;
1677;Prez-vers-Siviriez;Suisse;
1678;Siviriez;Suisse;
1679;Villaraboud;Suisse;
1680;Romont FR;Suisse;
1680;Berlens;Suisse;
1680;Romont Caserne;Suisse;
1680;Romont FR Dist;Suisse;
1681;Billens;Suisse;
1681;Hennens;Suisse;
1682;Villars-Bramard;Suisse;
1682;Dompierre VD;Suisse;
1682;Prévonloup;Suisse;
1682;Lovatens;Suisse;
1682;Cerniaz VD;Suisse;
1683;Brenles;Suisse;
1683;Chesalles-Moudon;Suisse;
1683;Sarzens;Suisse;
1684;Mézières FR;Suisse;
1685;Villariaz;Suisse;
1686;Grangettes-Romont;Suisse;
1686;La Neirigue;Suisse;
1687;Estévenens;Suisse;
1687;Vuisternens-Romont;Suisse;
1687;La Magne;Suisse;
1688;Sommentier;Suisse;
1688;Lieffrens;Suisse;
1689;Châtelard-p-Romont;Suisse;
1690;Villaz-St-Pierre;Suisse;
1690;Lussy FR;Suisse;
1691;Villarimboud;Suisse;
1692;Massonnens;Suisse;
1694;Orsonnens;Suisse;
1694;Villarsiviriaux;Suisse;
1694;Chavannes-Orsonnen;Suisse;
1694;Villargiroud;Suisse;
1695;Villarlod;Suisse;
1695;Estavayer-Gibloux;Suisse;
1695;Rueyres-St-Laurent;Suisse;
1695;Villarsel-Gibloux;Suisse;
1696;Vuisternens-Ogoz;Suisse;
1697;La Joux FR;Suisse;
1697;Les Ecasseys;Suisse;
1699;Bouloz;Suisse;
1699;Porsel;Suisse;
1699;Pont (Veveyse);Suisse;
1700;Fribourg;Suisse;
1700;Fribourg 1;Suisse;
1700;Fribourg 1 Dist;Suisse;
1700;Fribourg 1 Dépôt;Suisse;
1700;Fribourg Caserne;Suisse;
1700;Fribourg PF Fil.;Suisse;
1701;Fribourg;Suisse;
1702;Fribourg;Suisse;
1704;Fribourg;Suisse;
1705;Fribourg;Suisse;
1707;Fribourg;Suisse;
1708;Fribourg;Suisse;
1709;Fribourg;Suisse;
1712;Tafers;Suisse;
1713;St. Antoni;Suisse;
1714;Heitenried;Suisse;
1715;Alterswil FR;Suisse;
1716;Schwarzsee;Suisse;
1716;Plaffeien;Suisse;
1716;Oberschrot;Suisse;
1717;St. Ursen;Suisse;
1718;Rechthalten;Suisse;
1719;Brünisried;Suisse;
1719;Zumholz;Suisse;
1720;Corminboeuf;Suisse;
1720;Chésopelloz;Suisse;
1721;Misery-Courtion;Suisse;
1721;Cormérod;Suisse;
1721;Courtion;Suisse;
1721;Misery;Suisse;
1721;Cournillens;Suisse;
